site_url,aff_url
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.adobe.com%2Fcreativecloud%2Fplans.html&xcust=___vg__p_23406067__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.adobe.com%2Fcreativecloud%2Fplans.html&xcust=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://howl.me/cjrqeknBEDM,"4    https://www.bestbuy.com/site/electronics/gift-cards/cat09000.c?id=cat09000&nrtv_cid=9a243483a73bc65a2f1a35cc11d29e0dbb1f7a4eefd22fc4a40d648a1624eb59&utm_source=narrativ&ar=1829836481747347653&irclickid=0pkR5qWopxyPTMaQKe2r8UYmUkHxvixf0S9s2U0&irgwc=1&ref=198&loc=Howl%20Technologies%2C%20Inc.&acampID=0&mpid=376373
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793756-REG%2Fapple_mbp14m304sg_14_macbook_pro_m3.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793756-REG%2Fapple_mbp14m304sg_14_macbook_pro_m3.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793625-REG%2Fapple_mrx43ll_a_14_macbook_pro_pro.html&xcust=___vg__p_22163460__i_ccB1So__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793625-REG%2Fapple_mrx43ll_a_14_macbook_pro_pro.html&xcust=___vg__p_22163460__i_ccB1So__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793618-REG%2Fapple_mrw13ll_a_16_macbook_pro_m3.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793618-REG%2Fapple_mrw13ll_a_16_macbook_pro_m3.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Feu.ecoflow.com%2Fproducts%2Fglacier-portable-refrigerator%3Fvariant%3D46493270475095&xcust=___vg__p_23751652__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Feu.ecoflow.com%2Fproducts%2Fglacier-portable-refrigerator%3Fvariant%3D46493270475095&xcust=___vg__p_23751652__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.skillshare.com%2Fen%2F&xcust=___vg__p_23406067__i_HJFR9w__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.skillshare.com%2Fen%2F&xcust=___vg__p_23406067__i_HJFR9w__t_w__d_D
Name: aff_url, dtype: object"
https://howl.me/clf2FAU5xOB,"4    https://www.bestbuy.com/site/-/6350572.p?cmp=RMX&nrtv_cid=15d7b703410d68a462eb9f6d3bf1b50e44c24beb1425532ba181f60a972b4c61&utm_source=narrativ&ar=1829839322881915078&irclickid=0JdRqDWooxyPUEnxd4UTmSBlUkHxvpUm0S9s2U0&irgwc=1&ref=198&loc=Narrativ%20Campaign&acampID=0&mpid=3139288
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1668189-REG%2Fapple_mk193ll_a_16_2_macbook_pro_with.html&xcust=___vg__p_22163460__i_Ffoqi8__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1668189-REG%2Fapple_mk193ll_a_16_2_macbook_pro_with.html&xcust=___vg__p_22163460__i_Ffoqi8__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?preselect=53082550#lnk&sharedid=verge&subId2=[]vg[p]23406067[t]w[d]D,"3    https://www.target.com/?clkid=a271cac9Na92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002#lnk&sharedid=verge&subId2=[]vg[p]23406067[t]w[d]D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fstore.steampowered.com%2Fapp%2F1497440%2FCOCOON%2F&xcust=___vg__p_23773411__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fstore.steampowered.com%2Fapp%2F1497440%2FCOCOON%2F&xcust=___vg__p_23773411__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1485171-REG%2Fcorsair_10gat9901_stream_deck_xl.html%2F&xcust=___vg__p_23773411__i_XOrwJd__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1485171-REG%2Fcorsair_10gat9901_stream_deck_xl.html%2F&xcust=___vg__p_23773411__i_XOrwJd__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793625-REG%2Fapple_mrx43ll_a_14_macbook_pro_pro.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793625-REG%2Fapple_mrx43ll_a_14_macbook_pro_pro.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793631-REG%2Fapple_mtl83ll_a_14_macbook_pro_m3.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793631-REG%2Fapple_mtl83ll_a_14_macbook_pro_m3.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Fultimate-ears-wonderboom-3-bluetooth-speakers-active-black%2F-%2FA-86216677%2F&subId2=[]vg[p]23773411[t]w[d]D,"1    https://www.target.com/p/ultimate-ears-wonderboom-3-bluetooth-speakers-active-black/-/A-86216677/?clkid=98b0157fNa92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://howl.me/clgNQCdYB42,"4    https://www.bestbuy.com/site/-/6534606.p?cmp=RMX&nrtv_cid=e43d5e41cd9c5172adf2574639e2cbf50ecb4d99869df52dc7df06f787ae8100&utm_source=narrativ&ar=1829837650497132708&irclickid=0nhXZUWooxyPW0VSXLUe5W6oUkHxvDwP0S9s2U0&irgwc=1&ref=198&loc=Howl%20Technologies%2C%20Inc.&acampID=0&mpid=376373
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793624-REG%2Fapple_mrx33ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__i_ccB1So__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793624-REG%2Fapple_mrx33ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__i_ccB1So__t_w__d_D
Name: aff_url, dtype: object"
https://click.linksynergy.com/deeplink?id=nOD/rLJHOac&mid=24348&murl=https://www.gamestop.com/gift-cards/digital-subscriptions/products/nintendo-switch-online-12-month-individual-membership/176406.html&u1=[]vg[p]23406067[t]w[d]D,"0    https://click.linksynergy.com/deeplink?id=nOD/rLJHOac&mid=24348&murl=https://www.gamestop.com/gift-cards/digital-subscriptions/products/nintendo-switch-online-12-month-individual-membership/176406.html&u1=[]vg[p]23406067[t]w[d]D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.craftsy.com%2Fjoin%2F&xcust=___vg__p_23406067__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.craftsy.com%2Fjoin%2F&xcust=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fevernote.com%2Fblog%2Fevernote-free-note-limits&xcust=___vg__p_23706638__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fevernote.com%2Fblog%2Fevernote-free-note-limits&xcust=___vg__p_23706638__t_w__d_D
Name: aff_url, dtype: object"
https://www.anrdoezrs.net/links/8836598/type/dlg/sid/___vg__p_23773464__t_w__d_D/https://www.philips-hue.com/en-us/products/promotions/create-your-own-starter-kit?origin=p71805997253&gad_source=1&gclid=CjwKCAiAvoqsBhB9EiwA9XTWGVUpLXuWIejIfvmPhkYlHtMp8VAYPrK7nifJtmDofi7F-a-RLaRfsxoCc7sQAvD_BwE&gclsrc=aw.ds,"1    https://cj.dotomi.com/links-t/8836598/type/dlg/sid/___vg__p_23773464__t_w__d_D/https://www.philips-hue.com/en-us/products/promotions/create-your-own-starter-kit?origin=p71805997253&gad_source=1&gclid=CjwKCAiAvoqsBhB9EiwA9XTWGVUpLXuWIejIfvmPhkYlHtMp8VAYPrK7nifJtmDofi7F-a-RLaRfsxoCc7sQAvD_BwE&gclsrc=aw.ds
Name: aff_url, dtype: object"
https://www.anrdoezrs.net/links/8836598/type/dlg/sid/___vg__p_23406067__t_w__d_D/https://www.staples.com/sur-la-table-50-gift-card-email-delivery-67522b5000/product_1590419,"1    https://cj.dotomi.com/links-t/8836598/type/dlg/sid/___vg__p_23406067__t_w__d_D/https://www.staples.com/sur-la-table-50-gift-card-email-delivery-67522b5000/product_1590419
Name: aff_url, dtype: object"
https://howl.me/cjrpUWvwtkT,"4    https://www.bestbuy.com/site/-/6411119.p?cmp=RMX&nrtv_cid=4b2ca9a0a59d2edc18bc5241919578c91e4db1241bf87ff89dc8305dad66fa96&utm_source=narrativ&ar=1829837307882138619&irclickid=0nhXZUWooxyPW0VSXLUe5W6oUkHxvG0e0S9s2U0&irgwc=1&ref=198&loc=Howl%20Technologies%2C%20Inc.&acampID=0&mpid=376373
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Fuber-gift-card-email-delivery%2F-%2FA-52960549&subId2=[]vg[p]23406067[t]w[d]D,"1    https://www.target.com/p/uber-gift-card-email-delivery/-/A-52960549?clkid=a271cac9Na92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.williams-sonoma.com%2Fproducts%2Fge-profile-smart-mixer-with-auto-sense&xcust=___vg__p_23762285__i_10215__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.williams-sonoma.com%2Fproducts%2Fge-profile-smart-mixer-with-auto-sense&xcust=___vg__p_23762285__i_10215__t_w__d_D
Name: aff_url, dtype: object"
http://amazon.com/Photo-Stick-iPhone-Storage-iPhone-Memory-External-Storage/dp/B07TMNRM9M/ref=pd_lpo_sccl_3/133-7298731-5883429,"0    http://amazon.com/Photo-Stick-iPhone-Storage-iPhone-Memory-External-Storage/dp/B07TMNRM9M/ref=pd_lpo_sccl_3/133-7298731-5883429
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fbookshop.org%2Fgift_cards&xcust=___vg__p_23406067__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fbookshop.org%2Fgift_cards&xcust=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://www.amazon.com/70-PlayStation-Plus-Wallet-Digital/dp/B0B3LBL37Y/?tag=theverge02-20&ascsubtag=___vg__p_23406067__t_w__d_D,"0    https://www.amazon.com/70-PlayStation-Plus-Wallet-Digital/dp/B0B3LBL37Y/?tag=theverge02-20&ascsubtag=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.barnesandnoble.com%2Fb%2Fgift-cards%2F_%2FN-8rg&xcust=___vg__p_23406067__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.barnesandnoble.com%2Fb%2Fgift-cards%2F_%2FN-8rg&xcust=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/1141873/1558927/2092?subId1=TheVergeLastMinuteDigitalGiftsDecember222022&u=https%3A%2F%2Fwww.target.com%2Fp%2Fspotify-gift-card-email-delivery%2F-%2FA-53176263&subId2=[]vg[p]23406067[t]w[d]D,"1    https://www.target.com/p/spotify-gift-card-email-delivery/-/A-53176263?clkid=23cfc62fNa92411ee97a045938673b63f&cpng=PTID1&lnm=1558927&afid=New%20York%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.crateandbarrel.com%2Fge-profile-carbon-black-7-quart-smart-mixer-with-auto-sense%2Fs335484%3Flocaledetail%3DUS%26a%3D1552%26campaignid%3D1494332323%26adgroupid%3D60258618120%26targetid%3Dpla-332005902606%26pla_sku%3D335484%26pcat%3DHSW%26ag%3Dadult%26scid%3Dscplp335484%26sc_intid%3D335484%26gad_source%3D1%26gclid%3DCjwKCAiApuCrBhAuEiwA8VJ6Jh6d35K4sMBF_H7wUNL0E29BWuREP9iKydZWwb6aY2toLiG8sSWzVxoCSQsQAvD_BwE&xcust=___vg__p_23762285__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.crateandbarrel.com%2Fge-profile-carbon-black-7-quart-smart-mixer-with-auto-sense%2Fs335484%3Flocaledetail%3DUS%26a%3D1552%26campaignid%3D1494332323%26adgroupid%3D60258618120%26targetid%3Dpla-332005902606%26pla_sku%3D335484%26pcat%3DHSW%26ag%3Dadult%26scid%3Dscplp335484%26sc_intid%3D335484%26gad_source%3D1%26gclid%3DCjwKCAiApuCrBhAuEiwA8VJ6Jh6d35K4sMBF_H7wUNL0E29BWuREP9iKydZWwb6aY2toLiG8sSWzVxoCSQsQAvD_BwE&xcust=___vg__p_23762285__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Flyft-gift-card-email-delivery%2F-%2FA-81530703&subId2=[]vg[p]23406067[t]w[d]D,"1    https://www.target.com/p/lyft-gift-card-email-delivery/-/A-81530703?clkid=a271cac9Na92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.ticketmaster.com%2Fsearch%3Fq%3Dthe%2520rolling%2520stones&xcust=___vg__p_23406067__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.ticketmaster.com%2Fsearch%3Fq%3Dthe%2520rolling%2520stones&xcust=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://www.anrdoezrs.net/links/8836598/type/dlg/sid/___vg__p_23773464__t_w__d_D/https://www.philips-hue.com/en-us/explore-hue/works-with/matter,"1    https://cj.dotomi.com/links-t/8836598/type/dlg/sid/___vg__p_23773464__t_w__d_D/https://www.philips-hue.com/en-us/explore-hue/works-with/matter
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1746353-REG%2Fapple_mmfj3ll_a_mac_mini_with_m2.html&xcust=___vg__p_22163460__i_RcPd6R__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1746353-REG%2Fapple_mmfj3ll_a_mac_mini_with_m2.html&xcust=___vg__p_22163460__i_RcPd6R__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Fnetflix-gift-card-email-delivery%2F-%2FA-52960756&subId2=[]vg[p]23406067[t]w[d]D,"3    https://www.target.com/p/netflix-gift-card-email-delivery/-/A-52960756?clkid=98b0157fNa92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://howl.me/cjqBkR1sqN6,"4    https://www.bestbuy.com/site/-/6156302.p?cmp=RMX&nrtv_cid=97a3f94a3c7835b4980a1071ffc1a10295bb5e6ae8bb514ecc972abd4e64229e&utm_source=narrativ&ar=1829836566157911552&irclickid=0pkR5qWopxyPTMaQKe2r8UYmUkHxvi3P0S9s2U0&irgwc=1&ref=198&loc=Howl%20Technologies%2C%20Inc.&acampID=0&mpid=376373
Name: aff_url, dtype: object"
https://www.amazon.com/dp/B0B5XWJW36/?tag=theverge02-20&ascsubtag=___vg__p_23775757__t_w__d_D,"0    https://www.amazon.com/dp/B0B5XWJW36/?tag=theverge02-20&ascsubtag=___vg__p_23775757__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Fpark-38-go-gift-card-50-email-delivery%2F-%2FA-85360241&subId2=[]vg[p]23406067[t]w[d]D,"1    https://www.target.com/p/park-38-go-gift-card-50-email-delivery/-/A-85360241?clkid=23cfc62fNa92411ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1710305-REG%2Fapple_mly33ll_a_13_6_macbook_air_m2.html&xcust=___vg__p_22163460__i_EfXX7E__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1710305-REG%2Fapple_mly33ll_a_13_6_macbook_air_m2.html&xcust=___vg__p_22163460__i_EfXX7E__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fus.ecoflow.com%2Fproducts%2Fglacier-portable-refrigerator&xcust=___vg__p_23751652__i_10212__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fus.ecoflow.com%2Fproducts%2Fglacier-portable-refrigerator&xcust=___vg__p_23751652__i_10212__t_w__d_D
Name: aff_url, dtype: object"
https://www.amazon.com/gp/product/B09WJXLBXS?tag=theverge02-20&ascsubtag=___vg__p_23406067__t_w__d_D,"0    https://www.amazon.com/gp/product/B09WJXLBXS?tag=theverge02-20&ascsubtag=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fus.ecoflow.com%2Fproducts%2Fglacier-detachable-wheels-and-lever%3Fvariant%3D40524251988041&xcust=___vg__p_23751652__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fus.ecoflow.com%2Fproducts%2Fglacier-detachable-wheels-and-lever%3Fvariant%3D40524251988041&xcust=___vg__p_23751652__t_w__d_D
Name: aff_url, dtype: object"
https://click.linksynergy.com/deeplink?id=OHlcvPYhHQM&mid=24348&u1=[]vg[p]23406067[t]w[d]D&murl=https://www.gamestop.com/giftcards/,"0    https://click.linksynergy.com/deeplink?id=OHlcvPYhHQM&mid=24348&u1=[]vg[p]23406067[t]w[d]D&murl=https://www.gamestop.com/giftcards/
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Fstarbucks-card-email-delivery%2F-%2FA-53079766&subId2=[]vg[p]23406067[t]w[d]D,"1    https://www.target.com/p/starbucks-card-email-delivery/-/A-53079766?clkid=a271cac9Na92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793630-REG%2Fapple_mtl73ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__i_1NgXxp__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793630-REG%2Fapple_mtl73ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__i_1NgXxp__t_w__d_D
Name: aff_url, dtype: object"
https://www.amazon.com/dp/B09KX27KGN/?tag=theverge02-20&ascsubtag=___vg__p_23773411__t_w__d_D,"0    https://www.amazon.com/dp/B09KX27KGN/?tag=theverge02-20&ascsubtag=___vg__p_23773411__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.crateandbarrel.com%2Fge-profile-stone-white-7-quart-smart-mixer-with-auto-sense%2Fs335491&xcust=___vg__p_23762285__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.crateandbarrel.com%2Fge-profile-stone-white-7-quart-smart-mixer-with-auto-sense%2Fs335491&xcust=___vg__p_23762285__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.blueapron.com%2Fgifts&xcust=___vg__p_23406067__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.blueapron.com%2Fgifts&xcust=___vg__p_23406067__t_w__d_D
Name: aff_url, dtype: object"
https://goto.target.com/c/482924/81938/2092?u=https%3A%2F%2Fwww.target.com%2Fp%2Fdoordash-gift-card-25-email-delivery%2F-%2FA-79314412&subId2=[]vg[p]23406067[t]w[d]D,"1    https://www.target.com/p/doordash-gift-card-25-email-delivery/-/A-79314412?clkid=98b0157fNa92311ee97a045938673b63f&cpng=PTID1&lnm=81938&afid=Vox%20Media&ref=tgt_adv_xasd0002
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1710305-REG%2Fapple_mly33ll_a_13_6_macbook_air_m2.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1710305-REG%2Fapple_mly33ll_a_13_6_macbook_air_m2.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://www.amazon.com/gp/product/B07DYRS1WH?tag=theverge02-20&ascsubtag=___vg__p_23773411__i_Yav3fA__t_w__d_D,"0    https://www.amazon.com/gp/product/B07DYRS1WH?tag=theverge02-20&ascsubtag=___vg__p_23773411__i_Yav3fA__t_w__d_D
Name: aff_url, dtype: object"
https://www.amazon.com/Jabra-Elite-True-Wireless-Earbuds/dp/B0CB91VRGV/?tag=theverge02-20&ascsubtag=___vg__p_23775757__t_w__d_D,"0    https://www.amazon.com/Jabra-Elite-True-Wireless-Earbuds/dp/B0CB91VRGV/?tag=theverge02-20&ascsubtag=___vg__p_23775757__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.nintendo.com%2Fus%2Fstore%2Fproducts%2Fmetroid-dread-switch%2F&xcust=___vg__p_23775757__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.nintendo.com%2Fus%2Fstore%2Fproducts%2Fmetroid-dread-switch%2F&xcust=___vg__p_23775757__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1746356-REG%2Fapple_mphf3ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1746356-REG%2Fapple_mphf3ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://www.anrdoezrs.net/links/8836598/type/dlg/sid/___vg__p_23406067__t_w__d_D/https://www.hellofresh.com/gift,"1    https://cj.dotomi.com/links-t/8836598/type/dlg/sid/___vg__p_23406067__t_w__d_D/https://www.hellofresh.com/gift
Name: aff_url, dtype: object"
https://howl.me/ckB67YFA8CV,"5    https://www.bestbuy.com/site/-/6479703.p?cmp=RMX&nrtv_cid=fc3aafc2813150b026d2c7bc69ef238de4d556620de286ef7e2ef6f18114026f&utm_source=narrativ&ar=1829837117936534977&irclickid=0pkR5qWopxyPTMaQKe2r8UYmUkHxvB3f0S9s2U0&irgwc=1&ref=198&loc=Howl%20Technologies%2C%20Inc.&acampID=0&mpid=376373
Name: aff_url, dtype: object"
https://www.amazon.com/dp/B0BSHF7LLL?th=1&tag=theverge02-20&ascsubtag=___vg__p_22163460__t_w__d_D,"0    https://www.amazon.com/dp/B0BSHF7LLL?th=1&tag=theverge02-20&ascsubtag=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793630-REG%2Fapple_mtl73ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__t_w__d_D,"0    https://go.redirectingat.com/?xs=1&id=1025X1701640&url=https%3A%2F%2Fwww.bhphotovideo.com%2Fc%2Fproduct%2F1793630-REG%2Fapple_mtl73ll_a_14_macbook_pro_with.html&xcust=___vg__p_22163460__t_w__d_D
Name: aff_url, dtype: object"
